dateTime,regionCode,aqi_code,aqi_displayName,aqi_value,co_concentration,no_concentration,no2_concentration,o3_concentration,so2_concentration,pm10_concentration,aqi_category,dominantPollutant,pm2_5_concentration,nh3_concentration
2025-04-04 23:00:00+00:00,jp,uaqi,Universal AQI,77.0,200.25,0.04,18.34,29.15,0.0,18.66,,,,
2025-04-05 00:00:00+00:00,jp,uaqi,Universal AQI,82.0,281.25,0.12,23.17,23.54,0.0,16.16,,,,
2025-04-05 01:00:00+00:00,jp,uaqi,Universal AQI,79.0,364.37,2.1,28.18,18.86,0.0,18.68,,,,
2025-04-05 02:00:00+00:00,jp,uaqi,Universal AQI,72.0,300.14,1.33,16.56,35.42,0.35,16.4,,,,
2025-04-05 03:00:00+00:00,jp,uaqi,Universal AQI,68.0,300.84,1.99,12.97,40.21,1.0,20.87,,,,
2025-04-05 04:00:00+00:00,jp,uaqi,Universal AQI,69.0,218.43,3.87,16.16,38.7,1.0,20.05,,,,
2025-04-05 05:00:00+00:00,jp,uaqi,Universal AQI,71.0,217.92,6.59,17.85,37.19,1.0,17.38,,,,
2025-04-05 06:00:00+00:00,jp,uaqi,Universal AQI,67.0,299.13,3.82,14.88,42.01,1.01,20.57,,,,
2025-04-05 07:00:00+00:00,jp,uaqi,Universal AQI,58.0,217.75,1.85,10.06,52.49,0.36,16.5,,,,
2025-04-05 08:00:00+00:00,jp,uaqi,Universal AQI,55.0,201.09,0.1,6.72,56.39,0.36,15.77,,,,
2025-04-05 09:00:00+00:00,jp,uaqi,Universal AQI,53.0,217.75,0.04,3.71,59.22,1.0,18.29,,,,
2025-04-05 10:00:00+00:00,jp,uaqi,Universal AQI,54.0,217.63,0.1,6.98,58.0,1.0,17.68,,,,
2025-04-05 11:00:00+00:00,jp,uaqi,Universal AQI,57.0,217.63,0.06,11.95,54.18,1.0,18.64,,,,
2025-04-05 12:00:00+00:00,jp,uaqi,Universal AQI,58.0,218.45,0.02,12.23,52.8,1.0,17.64,,,,
2025-04-05 13:00:00+00:00,jp,uaqi,Universal AQI,63.0,299.44,0.02,18.03,46.44,1.01,17.62,,,,
2025-04-05 14:00:00+00:00,jp,uaqi,Universal AQI,67.0,217.76,0.06,19.8,42.06,1.01,16.5,,,,
2025-04-05 15:00:00+00:00,jp,uaqi,Universal AQI,65.0,299.24,0.0,16.59,44.45,1.0,19.17,,,,
2025-04-05 16:00:00+00:00,jp,uaqi,Universal AQI,72.0,299.38,0.04,22.41,35.84,1.0,19.95,,,,
2025-04-05 17:00:00+00:00,jp,uaqi,Universal AQI,69.0,298.77,0.0,16.85,38.88,1.0,19.89,,,,
2025-04-05 18:00:00+00:00,jp,uaqi,Universal AQI,65.0,217.19,0.08,14.28,43.73,1.0,16.9,,,,
2025-04-05 19:00:00+00:00,jp,uaqi,Universal AQI,68.0,298.4,0.0,13.64,40.78,1.0,16.11,,,,
2025-04-05 20:00:00+00:00,jp,uaqi,Universal AQI,74.0,298.51,0.0,19.07,32.71,1.0,21.53,,,,
2025-04-05 21:00:00+00:00,jp,uaqi,Universal AQI,72.0,217.48,0.0,14.55,35.93,1.0,17.73,,,,
2025-04-05 22:00:00+00:00,jp,uaqi,Universal AQI,72.0,217.24,0.0,16.28,35.26,1.0,17.5,,,,
2025-04-05 23:00:00+00:00,jp,uaqi,Universal AQI,71.0,217.06,0.0,15.01,36.29,1.0,16.9,,,,
2025-04-05 23:00:00+00:00,jp,uaqi,Universal AQI,71.0,217.06,0.0,15.01,36.29,1.0,16.9,,,,
2025-04-06 00:00:00+00:00,jp,uaqi,Universal AQI,73.0,216.99,0.0,17.7,34.68,1.0,18.1,,,,
2025-04-06 01:00:00+00:00,jp,uaqi,Universal AQI,76.0,218.01,0.02,21.52,30.91,1.0,17.15,,,,
2025-04-06 02:00:00+00:00,jp,uaqi,Universal AQI,77.0,299.15,2.8,23.35,28.93,1.34,19.86,,,,
2025-04-06 03:00:00+00:00,jp,uaqi,Universal AQI,70.0,218.27,1.87,13.71,37.75,1.34,16.58,,,,
2025-04-06 04:00:00+00:00,jp,uaqi,Universal AQI,64.0,218.35,0.99,9.05,45.38,1.0,15.78,,,,
2025-04-06 05:00:00+00:00,jp,uaqi,Universal AQI,62.0,299.31,1.02,9.47,47.44,1.01,15.87,,,,
2025-04-06 06:00:00+00:00,jp,uaqi,Universal AQI,58.0,200.11,0.95,7.28,53.19,1.01,15.65,,,,
2025-04-06 07:00:00+00:00,jp,uaqi,Universal AQI,56.0,200.81,0.91,7.9,55.98,1.66,22.11,,,,
2025-04-06 08:00:00+00:00,jp,uaqi,Universal AQI,50.0,201.66,0.02,6.39,63.49,2.0,31.57,,,,
2025-04-06 09:00:00+00:00,jp,uaqi,Universal AQI,48.0,201.67,0.02,8.32,65.32,2.0,30.29,,,,
2025-04-06 10:00:00+00:00,jp,uaqi,Universal AQI,48.0,282.54,0.02,9.17,65.37,1.66,28.47,,,,
2025-04-06 11:00:00+00:00,jp,uaqi,Universal AQI,48.0,282.83,0.02,8.67,65.32,1.66,30.84,,,,
2025-04-06 12:00:00+00:00,jp,uaqi,Universal AQI,49.0,218.65,0.02,12.79,64.37,1.01,31.07,,,,
2025-04-06 13:00:00+00:00,jp,uaqi,Universal AQI,52.0,218.25,0.0,18.08,59.93,1.01,30.01,,,,
2025-04-06 14:00:00+00:00,jp,uaqi,Universal AQI,56.0,218.24,0.0,10.98,55.86,1.0,30.44,,,,
2025-04-06 15:00:00+00:00,jp,uaqi,Universal AQI,61.0,299.3,0.0,14.23,49.33,1.0,32.79,,,,
2025-04-06 16:00:00+00:00,jp,uaqi,Universal AQI,63.0,299.33,0.0,12.03,46.54,1.0,30.3,,,,
2025-04-06 17:00:00+00:00,jp,uaqi,Universal AQI,58.0,299.31,0.01,7.26,52.96,1.0,29.61,,,,
2025-04-06 18:00:00+00:00,jp,uaqi,Universal AQI,58.0,218.31,0.0,7.24,53.09,0.65,26.63,,,,
2025-04-06 19:00:00+00:00,jp,uaqi,Universal AQI,57.0,218.3,0.0,5.06,54.01,0.65,28.0,,,,
2025-04-06 20:00:00+00:00,jp,uaqi,Universal AQI,59.0,218.3,0.0,4.95,52.25,0.65,23.96,,,,
2025-04-06 21:00:00+00:00,jp,uaqi,Universal AQI,64.0,218.27,0.0,9.55,45.7,0.65,21.4,,,,
2025-04-06 22:00:00+00:00,jp,uaqi,Universal AQI,68.0,299.29,0.04,13.7,41.02,0.01,22.05,,,,
2025-04-06 23:00:00+00:00,jp,uaqi,Universal AQI,68.0,299.29,0.28,18.78,40.55,0.0,19.97,,,,
2025-04-06 23:00:00+00:00,jp,uaqi,Universal AQI,68.0,299.29,0.28,18.78,40.55,0.0,19.97,,,,
2025-04-07 00:00:00+00:00,jp,uaqi,Universal AQI,71.0,300.17,0.41,22.08,36.47,0.0,21.99,,,,
2025-04-07 01:00:00+00:00,jp,uaqi,Universal AQI,70.0,463.94,3.23,39.73,22.29,0.65,23.98,,,,
2025-04-07 02:00:00+00:00,jp,uaqi,Universal AQI,68.0,400.83,1.22,20.32,40.35,0.65,24.11,,,,
2025-04-07 03:00:00+00:00,jp,uaqi,Universal AQI,62.0,318.07,2.11,14.76,47.65,1.0,21.76,,,,
2025-04-07 04:00:00+00:00,jp,uaqi,Universal AQI,65.0,299.59,4.17,18.07,44.38,1.65,26.4,,,,
2025-04-07 05:00:00+00:00,jp,uaqi,Universal AQI,66.0,299.56,5.11,19.51,42.72,1.65,26.88,,,,
2025-04-07 06:00:00+00:00,jp,uaqi,Universal AQI,63.0,299.88,3.07,16.46,46.67,1.65,24.88,,,,
2025-04-07 07:00:00+00:00,jp,uaqi,Universal AQI,57.0,301.55,1.24,10.69,54.06,3.0,26.25,,,,
2025-04-07 08:00:00+00:00,jp,uaqi,Universal AQI,54.0,299.61,1.08,11.27,57.58,2.65,22.3,,,,
2025-04-07 09:00:00+00:00,jp,uaqi,Universal AQI,47.0,299.64,0.12,8.03,66.27,2.0,22.65,,,,
2025-04-07 10:00:00+00:00,jp,uaqi,Universal AQI,50.0,218.47,0.99,13.54,63.02,2.0,22.31,,,,
2025-04-07 11:00:00+00:00,jp,uaqi,Universal AQI,52.0,218.65,0.95,19.37,60.78,2.0,25.15,,,,
2025-04-07 12:00:00+00:00,jp,uaqi,Universal AQI,63.0,300.73,1.04,37.39,46.88,2.0,26.22,,,,
2025-04-07 13:00:00+00:00,jp,uaqi,Universal AQI,65.0,220.82,0.04,36.23,44.29,2.65,23.73,,,,
2025-04-07 14:00:00+00:00,jp,uaqi,Universal AQI,68.0,317.7,0.06,33.49,40.5,1.66,25.55,,,,
2025-04-07 15:00:00+00:00,jp,uaqi,Universal AQI,65.0,381.77,0.06,45.79,26.33,1.66,28.86,,,,
2025-04-07 16:00:00+00:00,jp,uaqi,Universal AQI,66.0,465.05,0.08,41.84,21.84,1.35,28.28,,,,
2025-04-07 17:00:00+00:00,jp,uaqi,Universal AQI,65.0,383.36,0.94,42.33,18.25,1.0,26.45,,,,
2025-04-07 18:00:00+00:00,jp,uaqi,Universal AQI,72.0,381.7,0.31,30.63,25.03,1.65,20.42,,,,
2025-04-07 19:00:00+00:00,jp,uaqi,Universal AQI,68.0,381.24,0.04,13.13,25.17,1.0,27.38,,,,
2025-04-07 20:00:00+00:00,jp,uaqi,Universal AQI,72.0,300.17,0.0,30.13,21.13,1.0,20.83,,,,
2025-04-07 21:00:00+00:00,jp,uaqi,Universal AQI,75.0,300.17,0.04,28.24,22.31,1.0,22.64,,,,
2025-04-07 22:00:00+00:00,jp,uaqi,Universal AQI,71.0,299.34,0.04,28.85,24.45,1.0,23.54,,,,
2025-04-07 23:00:00+00:00,jp,uaqi,Universal AQI,73.0,300.17,0.08,32.5,22.67,1.0,22.54,,,,
2025-04-07 23:00:00+00:00,jp,uaqi,Universal AQI,73.0,300.17,0.08,32.5,22.67,1.0,22.54,,,,
2025-04-08 00:00:00+00:00,jp,uaqi,Universal AQI,67.0,300.25,2.88,43.45,10.59,1.0,23.85,,,,
2025-04-08 01:00:00+00:00,jp,uaqi,Universal AQI,68.0,382.91,7.46,42.56,15.34,1.0,24.71,,,,
2025-04-08 02:00:00+00:00,jp,uaqi,Universal AQI,73.0,318.23,4.92,32.62,26.31,1.65,26.81,,,,
2025-04-08 03:00:00+00:00,jp,uaqi,Universal AQI,69.0,318.71,8.5,28.29,28.88,2.0,27.36,,,,
2025-04-08 04:00:00+00:00,jp,uaqi,Universal AQI,68.0,399.49,4.42,18.56,35.39,2.01,26.59,,,,
2025-04-08 05:00:00+00:00,jp,uaqi,Universal AQI,69.0,399.16,3.32,14.85,39.8,2.0,26.52,,,,
2025-04-08 06:00:00+00:00,jp,uaqi,Universal AQI,66.0,299.77,3.26,14.11,43.09,2.0,25.24,,,,
2025-04-08 07:00:00+00:00,jp,uaqi,Universal AQI,61.0,300.11,3.05,15.92,49.13,1.66,24.46,,,,
2025-04-08 08:00:00+00:00,jp,uaqi,Universal AQI,55.0,218.31,1.08,13.26,56.65,1.67,23.28,,,,
2025-04-08 09:00:00+00:00,jp,uaqi,Universal AQI,53.0,216.61,1.01,11.6,58.71,1.66,17.93,,,,
2025-04-08 10:00:00+00:00,jp,uaqi,Universal AQI,52.0,217.37,0.1,11.82,60.27,2.01,22.25,,,,
2025-04-08 11:00:00+00:00,jp,uaqi,Universal AQI,54.0,218.27,0.1,15.8,58.14,2.01,24.53,,,,
2025-04-08 12:00:00+00:00,jp,uaqi,Universal AQI,56.0,218.38,0.06,15.61,55.86,2.01,23.25,,,,
2025-04-08 13:00:00+00:00,jp,uaqi,Universal AQI,63.0,298.55,0.1,21.71,47.05,2.01,24.51,,,,
2025-04-08 14:00:00+00:00,jp,uaqi,Universal AQI,73.0,299.47,0.02,32.65,34.63,2.01,24.52,,,,
2025-04-08 15:00:00+00:00,jp,uaqi,Universal AQI,62.0,300.44,0.0,24.35,47.88,1.65,22.18,,,,
2025-04-08 16:00:00+00:00,jp,uaqi,Universal AQI,67.0,381.52,0.0,30.39,37.74,1.0,26.06,,,,
2025-04-08 17:00:00+00:00,jp,uaqi,Universal AQI,65.0,380.26,0.08,22.64,44.67,1.0,30.04,,,,
2025-04-08 18:00:00+00:00,jp,uaqi,Universal AQI,59.0,299.29,0.0,15.8,52.11,1.0,30.04,,,,
2025-04-08 19:00:00+00:00,jp,uaqi,Universal AQI,60.0,299.34,0.04,14.17,49.91,1.0,31.34,,,,
2025-04-08 20:00:00+00:00,jp,uaqi,Universal AQI,63.0,299.34,0.0,16.53,46.13,0.01,32.13,,,,
2025-04-08 21:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.33,0.0,11.38,56.52,0.01,37.23,,,,
2025-04-08 22:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.33,0.0,8.13,55.96,0.01,35.99,,,,
2025-04-08 23:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.33,0.0,10.51,54.98,0.01,38.63,,,,
2025-04-08 23:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.33,0.0,10.51,54.98,0.01,38.63,,,,
2025-04-09 00:00:00+00:00,jp,uaqi,Universal AQI,57.0,299.31,0.08,12.0,52.25,0.01,37.27,,,,
2025-04-09 01:00:00+00:00,jp,uaqi,Universal AQI,58.0,300.29,0.06,12.92,52.46,0.01,29.6,,,,
2025-04-09 02:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.46,0.1,9.41,56.49,0.01,20.83,,,,
2025-04-09 03:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.26,0.14,9.03,56.56,0.35,21.55,,,,
2025-04-09 04:00:00+00:00,jp,uaqi,Universal AQI,58.0,299.29,2.26,13.02,53.08,1.0,22.88,,,,
2025-04-09 05:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.41,1.31,11.06,56.82,1.0,22.48,,,,
2025-04-09 06:00:00+00:00,jp,uaqi,Universal AQI,54.0,299.44,1.16,11.89,58.09,1.0,21.29,,,,
2025-04-09 07:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.44,3.03,16.41,56.46,1.0,21.46,,,,
2025-04-09 08:00:00+00:00,jp,uaqi,Universal AQI,50.0,218.46,1.09,13.98,63.38,1.0,26.9,,,,
2025-04-09 09:00:00+00:00,jp,uaqi,Universal AQI,47.0,299.38,1.05,17.37,66.42,1.0,26.37,,,,
2025-04-09 10:00:00+00:00,jp,uaqi,Universal AQI,42.0,300.08,0.1,16.48,72.82,1.0,27.82,,,,
2025-04-09 11:00:00+00:00,jp,uaqi,Universal AQI,41.0,300.08,0.16,17.68,74.44,1.0,27.62,,,,
2025-04-09 12:00:00+00:00,jp,uaqi,Universal AQI,49.0,301.08,0.12,24.93,64.01,1.01,27.52,,,,
2025-04-09 13:00:00+00:00,jp,uaqi,Universal AQI,64.0,300.91,0.02,35.09,45.3,1.66,27.69,,,,
2025-04-09 14:00:00+00:00,jp,uaqi,Universal AQI,69.0,382.25,0.06,40.13,35.36,1.66,26.63,,,,
2025-04-09 15:00:00+00:00,jp,uaqi,Universal AQI,67.0,464.16,0.2,43.44,24.43,1.01,28.6,,,,
2025-04-09 16:00:00+00:00,jp,uaqi,Universal AQI,59.0,302.44,4.49,20.04,11.61,2.34,35.63,,,,
2025-04-09 17:00:00+00:00,jp,uaqi,Universal AQI,58.0,300.71,3.51,55.72,16.94,1.01,35.44,,,,
2025-04-09 18:00:00+00:00,jp,uaqi,Universal AQI,64.0,316.35,0.03,33.85,33.1,1.0,30.83,,,,
2025-04-09 19:00:00+00:00,jp,uaqi,Universal AQI,68.0,397.25,0.01,25.88,36.23,1.0,26.23,,,,
2025-04-09 20:00:00+00:00,jp,uaqi,Universal AQI,62.0,382.06,0.0,15.45,47.37,2.0,27.11,,,,
2025-04-09 21:00:00+00:00,jp,uaqi,Universal AQI,65.0,381.88,0.14,29.94,30.68,1.99,31.06,,,,
2025-04-09 22:00:00+00:00,jp,uaqi,Universal AQI,65.0,315.98,0.22,46.04,12.33,1.99,26.25,,,,
2025-04-09 23:00:00+00:00,jp,uaqi,Universal AQI,67.0,300.17,0.1,43.29,16.2,1.99,23.37,,,,
2025-04-09 23:00:00+00:00,jp,uaqi,Universal AQI,67.0,300.17,0.1,43.29,16.2,1.99,23.37,,,,
2025-04-10 00:00:00+00:00,jp,uaqi,Universal AQI,69.0,300.87,0.36,41.34,14.09,1.0,25.35,,,,
2025-04-10 01:00:00+00:00,jp,uaqi,Universal AQI,65.0,317.62,5.79,46.43,11.5,1.35,25.89,,,,
2025-04-10 02:00:00+00:00,jp,uaqi,Universal AQI,63.0,398.67,12.31,48.85,17.1,1.99,25.12,,,,
2025-04-10 03:00:00+00:00,jp,uaqi,Universal AQI,71.0,318.05,6.13,37.61,25.88,2.34,25.54,,,,
2025-04-10 04:00:00+00:00,jp,uaqi,Universal AQI,66.0,317.97,18.02,44.99,21.26,2.34,26.06,,,,
2025-04-10 05:00:00+00:00,jp,uaqi,Universal AQI,64.0,318.07,18.11,47.6,19.85,2.99,30.17,,,,
2025-04-10 06:00:00+00:00,jp,uaqi,Universal AQI,66.0,300.46,22.91,44.02,25.36,2.35,32.11,,,,
2025-04-10 07:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.48,2.14,18.05,55.68,2.01,31.72,,,,
2025-04-10 08:00:00+00:00,jp,uaqi,Universal AQI,57.0,298.57,1.25,16.24,54.41,2.0,35.04,,,,
2025-04-10 09:00:00+00:00,jp,uaqi,Universal AQI,53.0,217.49,0.99,11.91,58.81,1.01,36.05,,,,
2025-04-10 10:00:00+00:00,jp,uaqi,Universal AQI,54.0,217.19,0.12,10.27,57.55,1.35,34.79,,,,
2025-04-10 11:00:00+00:00,jp,uaqi,Universal AQI,58.0,216.9,0.08,9.24,53.16,2.35,36.93,,,,
2025-04-10 12:00:00+00:00,jp,uaqi,Universal AQI,59.0,217.73,0.14,8.67,51.79,1.0,30.27,,,,
2025-04-10 13:00:00+00:00,jp,uaqi,Universal AQI,62.0,200.13,0.06,8.79,47.27,1.0,35.43,,,,
2025-04-10 14:00:00+00:00,jp,uaqi,Universal AQI,59.0,200.26,0.06,8.33,51.29,0.65,34.93,,,,
2025-04-10 15:00:00+00:00,jp,uaqi,Universal AQI,61.0,216.97,0.02,13.77,49.42,0.65,34.56,,,,
2025-04-10 16:00:00+00:00,jp,uaqi,Universal AQI,67.0,217.96,0.06,17.46,39.83,1.0,29.42,,,,
2025-04-10 17:00:00+00:00,jp,uaqi,Universal AQI,72.0,299.03,0.06,24.1,29.83,1.0,26.38,,,,
2025-04-10 18:00:00+00:00,jp,uaqi,Universal AQI,75.0,298.88,0.06,21.65,27.17,0.65,27.08,,,,
2025-04-10 19:00:00+00:00,jp,uaqi,Universal AQI,75.0,299.03,0.08,26.8,22.04,0.01,26.1,,,,
2025-04-10 20:00:00+00:00,jp,uaqi,Universal AQI,74.0,282.21,0.0,26.48,18.38,0.0,24.92,,,,
2025-04-10 21:00:00+00:00,jp,uaqi,Universal AQI,75.0,201.23,0.04,22.79,19.43,0.0,28.47,,,,
2025-04-10 22:00:00+00:00,jp,uaqi,Universal AQI,76.0,200.52,0.04,23.2,20.28,0.0,26.17,,,,
2025-04-10 23:00:00+00:00,jp,uaqi,Universal AQI,77.0,200.64,0.12,25.68,20.27,0.35,23.76,,,,
2025-04-10 23:00:00+00:00,jp,uaqi,Universal AQI,77.0,200.64,0.12,25.68,20.27,0.35,23.76,,,,
2025-04-11 00:00:00+00:00,jp,uaqi,Universal AQI,72.0,217.98,2.26,36.99,10.18,1.0,24.05,,,,
2025-04-11 01:00:00+00:00,jp,uaqi,Universal AQI,70.0,300.0,9.94,39.02,6.85,1.0,26.98,,,,
2025-04-11 02:00:00+00:00,jp,uaqi,Universal AQI,72.0,300.29,12.09,36.44,8.07,1.0,27.5,,,,
2025-04-11 03:00:00+00:00,jp,uaqi,Universal AQI,62.0,300.94,43.68,38.72,9.34,1.35,31.59,,,,
2025-04-11 04:00:00+00:00,jp,uaqi,Universal AQI,68.0,218.42,18.71,37.7,10.84,1.99,31.26,,,,
2025-04-11 05:00:00+00:00,jp,uaqi,Universal AQI,75.0,299.99,10.32,22.13,29.29,2.0,27.57,,,,
2025-04-11 06:00:00+00:00,jp,uaqi,Universal AQI,64.0,300.0,1.59,12.27,44.53,1.66,31.11,,,,
2025-04-11 07:00:00+00:00,jp,uaqi,Universal AQI,66.0,381.21,2.69,17.95,40.53,2.31,28.19,,,,
2025-04-11 08:00:00+00:00,jp,uaqi,Universal AQI,63.0,299.37,3.08,18.3,45.47,1.66,35.13,,,,
2025-04-11 09:00:00+00:00,jp,uaqi,Universal AQI,59.0,299.37,2.01,17.69,51.46,2.0,33.52,,,,
2025-04-11 10:00:00+00:00,jp,uaqi,Universal AQI,54.0,299.36,0.14,14.88,57.26,2.0,27.33,,,,
2025-04-11 11:00:00+00:00,jp,uaqi,Universal AQI,48.0,300.1,0.14,8.31,65.24,0.66,27.23,,,,
2025-04-11 12:00:00+00:00,jp,uaqi,Universal AQI,47.0,300.87,0.0,7.52,66.89,1.0,30.06,,,,
2025-04-11 13:00:00+00:00,jp,uaqi,Universal AQI,50.0,300.92,0.0,10.16,63.21,1.0,27.6,,,,
2025-04-11 14:00:00+00:00,jp,uaqi,Universal AQI,51.0,299.33,0.0,9.56,61.01,1.0,25.68,,,,
2025-04-11 15:00:00+00:00,jp,uaqi,Universal AQI,52.0,299.39,0.0,9.44,60.13,0.65,24.48,,,,
2025-04-11 16:00:00+00:00,jp,uaqi,Universal AQI,51.0,299.37,0.04,6.4,61.01,0.65,19.93,,,,
2025-04-11 17:00:00+00:00,jp,uaqi,Universal AQI,53.0,299.36,0.06,7.04,59.2,0.65,19.43,,,,
2025-04-11 18:00:00+00:00,jp,uaqi,Universal AQI,53.0,299.3,0.0,5.4,59.13,0.65,25.22,,,,
2025-04-11 19:00:00+00:00,jp,uaqi,Universal AQI,53.0,218.27,0.0,19.18,59.16,0.65,28.75,,,,
2025-04-11 20:00:00+00:00,jp,uaqi,Universal AQI,55.0,218.27,0.0,6.23,56.57,0.65,20.91,,,,
2025-04-11 21:00:00+00:00,jp,,,,,,,,,,,,,
2025-04-11 22:00:00+00:00,jp,uaqi,Universal AQI,57.0,217.57,0.0,6.93,54.11,0.65,25.01,,,,
2025-04-11 23:00:00+00:00,jp,uaqi,Universal AQI,64.0,217.57,0.0,13.11,45.35,0.0,24.08,,,,
2025-04-11 23:00:00+00:00,jp,uaqi,Universal AQI,64.0,217.57,0.0,13.11,45.35,0.0,24.08,,,,
2025-04-12 00:00:00+00:00,jp,uaqi,Universal AQI,66.0,300.11,0.0,15.46,42.37,0.0,23.59,,,,
2025-04-12 01:00:00+00:00,jp,uaqi,Universal AQI,65.0,300.38,0.06,16.32,43.87,0.01,23.8,,,,
2025-04-12 02:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.27,0.02,5.98,57.07,0.65,25.11,,,,
2025-04-12 03:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.26,0.97,9.62,55.26,1.0,24.52,,,,
2025-04-12 04:00:00+00:00,jp,uaqi,Universal AQI,57.0,299.4,1.95,11.85,54.41,1.0,23.01,,,,
2025-04-12 05:00:00+00:00,jp,uaqi,Universal AQI,55.0,218.45,1.12,10.89,56.3,1.0,25.27,,,,
2025-04-12 06:00:00+00:00,jp,uaqi,Universal AQI,51.0,218.5,0.99,10.03,61.21,1.0,23.88,,,,
2025-04-12 07:00:00+00:00,jp,uaqi,Universal AQI,49.0,218.61,0.95,11.18,64.29,1.0,23.97,,,,
2025-04-12 08:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.86,3.45,23.27,57.02,1.66,24.83,,,,
2025-04-12 09:00:00+00:00,jp,uaqi,Universal AQI,55.0,299.54,1.98,21.92,56.67,1.66,25.49,,,,
2025-04-12 10:00:00+00:00,jp,uaqi,Universal AQI,50.0,300.41,0.02,14.95,63.01,1.02,24.54,,,,
2025-04-12 11:00:00+00:00,jp,uaqi,Universal AQI,54.0,299.83,0.08,21.5,57.83,1.35,26.54,,,,
2025-04-12 12:00:00+00:00,jp,uaqi,Universal AQI,47.0,299.65,0.02,9.73,66.41,1.0,23.27,,,,
2025-04-12 13:00:00+00:00,jp,uaqi,Universal AQI,48.0,299.63,0.02,12.27,65.22,1.0,22.73,,,,
2025-04-12 14:00:00+00:00,jp,uaqi,Universal AQI,56.0,299.54,0.0,18.5,55.15,1.0,27.27,,,,
2025-04-12 15:00:00+00:00,jp,uaqi,Universal AQI,56.0,218.5,0.02,14.77,55.26,1.0,21.67,,,,
2025-04-12 16:00:00+00:00,jp,uaqi,Universal AQI,54.0,299.44,0.02,11.0,57.94,1.0,20.79,,,,
2025-04-12 17:00:00+00:00,jp,uaqi,Universal AQI,53.0,299.63,0.02,8.29,58.57,1.0,20.84,,,,
2025-04-12 18:00:00+00:00,jp,uaqi,Universal AQI,67.0,299.55,0.04,20.82,41.44,1.34,23.53,,,,
2025-04-12 19:00:00+00:00,jp,uaqi,Universal AQI,69.0,299.65,0.0,19.73,39.31,1.35,24.91,,,,
2025-04-12 20:00:00+00:00,jp,uaqi,Universal AQI,61.0,218.54,0.0,12.15,48.6,1.0,21.96,,,,
